"id","profileName","text","date","title","rating","images","helpful","Style name"
"RDFOF39WLSRZV","tushar karmarkar","Totally worth it !Bought with little hesitation as design is kinda old and bands look same ..But OnePlus did great .. Heart rate and SPO2 readings are fairly accurate ( I say 95% times )Activity tracking is also good but kinda updates little late..Strap is quality material and that's best part .. will not be broken easily and skin friendly material!One part I'm not sure is 14 day battery.. with just heart rate tracking I'm having doubt it'll last 7 days !At this price OnePlus should've gone with magnetic charging like MI band 5 ..Alas it's great buy in this price , SPO2 makes it worthwhile as now days that's must have feature..Edit after using 5 days -- Battery backup is worst .. if you're paired with mobile constantly 20-22% consumption each day- Step count is pretty lousy .. idk what they changed in update bit before that it was pretty good !- I read many negative review about SpO2 and heart rate , I checked with machine and SpO2 is quite accurate, for heart rate band ask you to tighten itI say out of 10 it's accurate 9 times and 1 time showing very high heart rate- Sleep monitoring - it is quite accurate than I expected , just around 10 minutes error which is absolutely there in every watch as comeon it's sleep !So overall.. little bit less happy than I was on Day 1.. still suggest best one in this range !For 5k you can go with Amazfit or Boat or Realme smartwatch which will better looking and also little bit more accurate!","Reviewed in India on 16 January 2021","SpO2 makes band worthwhile in this price range ( edited after 5 day usage )",4,"","2","Smart Band"
"R1UHK4TXY48YF1","Ananda Majumdar."," The band is very good the looks are very good especially the silicone band is coming with some texture on it and also different colours are available, that two tone looks very good the only problem is that if the band switches off there is some syncing problem with the app it is gives two or three days of sleep data I don't know why it is there if it switches off it must save the data in itself and Vincent with the phone it should transfer the data but it doesn't happen.Go ahead to buy it's best option in 2500 better than some cheap smart watch.","Reviewed in India on 16 August 2021","Good stylish specially it's band is better than competetion.",5,"",1,"Smart Band"
"R3OHDYVA93355U","Amazon Customer","Product is avg.Pros: features available with in the price range and some what accurate compared to other Chinese brands.Cons:Battery backup is not even a week. I am hardly getting 4-5 days for regular usage and I am not even an fitness freak.Charging the band is one of the painest things I ever did in my life. It won't charge if u simply place the band on the charger. I have to tightly press it with the charging pins with a rubber band and then it charges.Verdict: wait for oneplus watch if u r a fan/ customer of oneplus or move on to other bands. Won't recommend it.","Reviewed in India on 24 January 2021","Not paisa wasool. Gives a lot of Pain thinking about battery and charging.",2,"","4","Smart Band"
"R36RWBRKR1P6E1","Vinod S","While the product looks good I was not able to complete the set up as it could not pair with my 5 year old Samsung J2 Pro. The OnePlus Health app got installed but when it came to the Bluetooth pairing stage the problem occurred. The phone did recognise the device and provided a numeral code which had to be entered into the device. The app said ""Pairing failed"" and mentioned ""if you are requested to enter a pairing code on your device, your phone cannot be paired with your device"". The specs of the watch says that the Supported Systems are Android 6.0 and above & Bluetooth 4.2 and above, both of which the Samsung J2 Pro has and yet proved incompatible. This may not happen with other brands or Samsung models but nevertheless it would help to be cautious and reconsider buying this smart watch if you have a mobile which is 5 years or older. I chose not to return the watch considering the fair price of Rs. 1500 and also since I am considering upgrading my phone.Edit (20.01.22): I installed the OnePlus Health app on a 4 year old Moto G5 and the Bluetooth pairing was successful. The Moto G generated a pairing code and this code appeared on the watch too. After that, the set up went smoothly and the watch functioned normally.While it is natural to expect the best out of the battery, it does depend on the user's appetite for all the functions the watch caters to. If limited to just the time function, I observed the battery charge percentage dropped by 5% in a 24 hour period. I disabled Bluetooth on the phone too. Heart rate and SPO2 readings can be taken whenever needed. Pairing the watch with the app via Bluetooth only during periods of activity would also help conserving battery drain. This watch is definitely not meant for fitness freaks and they would be better off investing in brands like Titan or Samsung or Apple. With a price tag of Rs. 1500, the OnePlus has its limitations and a prospective Buyer needs to factor this.","Reviewed in India on 18 January 2022","Device did not pair with a 5 year old Samsung phone.",4,"",0,"Smart Band"
"R3H1OEGOOZY09J","Balachandran K Nair","The one plus band is good no doubt. I'm not thoroughly sure about the accuracy but it comes really close. Errors are too close for scrutiny. However, unlike other bands it does realise if it is a human hand or an inanimate object it is measuring heart rate and spo2. There is lop side for this too as there is no spare available with the manufacturer also. If you call the authorised showroom for charger, they don't have or sell that separately. So do be careful of your charger.","Reviewed in India on 6 January 2022","Good band",5,"",1,"Smart Band"
"R75UODM3G2LE4","Amazon Customer","It doesn't matter if u have 100 features for this product. It doesn't have a simple thing as temperature sensor so that it can stop blinking green when not fastened at all. This blink scared me the hell out in night, and i had to through it in a drawer. What a stupid product !","Reviewed in India on 21 January 2021","Doesn't have a method to detect whether band is fastened or not",1,"","4","Smart Band"
"R1QJUPPOJ6YBIR","Discerning Buyer","Fabulous specs on paper, great price, LOUSY software implementation. No matter what I tried, I could NOT even get the companion app to log me in or even create a log in ID on the OnePlus website that is somehow required to get started with the watch. The specs are very tempting as is the price, DO NOT BUY IF you’re an iPhone user. I cannot speak of the Android experience. I was looking to replace my absolutely first generation Apple Watch with something that didn’t break the bank and had all the desirable features. The frustration of dealing with it caused me so much bother that I simply gave in and spent the money on a new Apple Watch. Horrible experience with this product.","Reviewed in India on 23 October 2021","Fabulous specs on paper, great price, LOUSY software implementation.",1,"",1,"Smart Band"
"R1FV3077I7PO02","Mohit Bhagat","Awesome Experience Till Now...- Different Attractive & Conceptual Screens- 98% Accuracy In Heart Beat & Oxygen Testing- All In Hand Basic Tools i.e. Timer, Stopwatch, Alarm, Phone Finder (in 100m), Weather- 99% Sleep Tracking Accuracy- Comfortable In Wearing In Almost 3 Days.- Battery Backup Is Good Atleast 5 Days For Me- Notification & Calls Notified Very Nicely, Very Helpful- Vibration Is Too Strong That You Will Never Miss Alarm- 200% Water Resistance.. Awesome- Best Fitness & General Band For All- OnePlus Done A Great Job","Reviewed in India on 21 June 2021","Wonderful 3 Months Experience 😀😀😀",5,"","2","Smart Band"
"R316ALRISYXO0Z","Noyon Jyoti Parasara","This will be updated as and when. Right now, it's just based on a day's use.Step tracking is messed up. I have been indoors and it gave me a step count of 11000 on day 1. As of now, it's been 4 hours since i woke up. All I have walked is between my rooms for regular chores. Step count showing up - 3080! Should not be more than a few 100s. Major messYet to have anything concrete on bp, spo2 etcExercise tracking, at least for regular free hand, seemed ok.Battery - it stands at 48% now. Don't see it lasting for two more days, leave alone a week.In short- One Plus isn't impressive here. And I been a one plus user since 7 yrs now","Reviewed in India on 19 January 2022","Initial Review - 24 hours of use",2,"",0,"Smart Band"
"R1J7YM7NN23N1T","Vinodh","**Review after 30 days of Usage**I had Brought it fo 1.7K.For the price I would rather rate it the best buy.Perks:1)Sleep tracking is very much accurate2) Walking Distance tracking (in Activity Mode only) is also decently accurate.3) Display is Amoled hence smooth.4) Has SPO2 tracking feature (very useful if you're living/traveling to Higher Altitudes eg.Leh/Ladak etc)Problems:1) Battery life is not as expected (Heart tracking off gets 5 days Screen on time, & Heart Tracking on only gets 3-4 Days at most).2) Steps tracking is not upto the mark (there's an easy 25% more steps calculated on regular activities)3) Charging is a bit difficult with a bit of hussle to be done (& needs to be kept on charge to on the device everytime we shut it down)With all that said.If the product is available at 1.7-1.8K (i.e.the price that I got for)GO FOR IT & YOU'LL NEVER REGRET !!!","Reviewed in India on 18 November 2021","Best buy for less than 2K",4,"",1,"Smart Band"
